Start_Time,End_Time,PROGRAM/AD/SONGS,TIMELINE
19:10:35,19:10:41,"AD: RR MOBILES, SMARTPHONE, CONSUMER DURABLES-SMARTPHONE, COSUMER DURABLES",19:10:35-19:10:41
19:10:41,19:10:46,JINGLE: RADIO CITY,19:10:41-19:10:46
19:10:46,19:11:03,JINGLE: RADIO CITY,19:10:46-19:11:03
19:11:03,19:11:44,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",19:11:03-19:11:44
19:11:44,19:12:10,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",19:11:44-19:12:10
19:12:10,19:12:30,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",19:12:10-19:12:30
19:12:30,19:12:40,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",19:12:30-19:12:40
19:12:40,19:13:06,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",19:12:40-19:13:06
19:13:06,19:13:38,"AD: SRM INSITUTE OF SCIENCE AND TECHNOLOGY, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",19:13:06-19:13:38
19:13:38,19:14:23,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",19:13:38-19:14:23
19:14:23,19:15:09,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:14:23-19:15:09
19:15:09,19:15:19,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:15:09-19:15:19
19:15:19,19:15:25,JINGLE: TRAFFIC UPDATE,19:15:19-19:15:25
19:15:25,19:15:38,"PROGRAM: TRAFFIC UPDATE, RJ MUNNAH",19:15:25-19:15:38
19:15:38,19:15:44,"AD: RADIO CITY, TRAFFIC UPDATE, RADIO, ENTERTAINMENT",19:15:38-19:15:44
19:15:44,19:15:52,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",19:15:44-19:15:52
19:15:52,19:15:58,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",19:15:52-19:15:58
19:15:58,19:16:05,"AD: FRESHEY'S, PANEER, FOOD PRODUCTS, FMCG",19:15:58-19:16:05
19:16:05,19:16:10,JINGLE: RADIO CITY,19:16:05-19:16:10
19:16:10,19:16:18,JINGLE: KAPPALERI POYAACHU SONG INTRO,19:16:10-19:16:18
19:16:18,19:20:30,"SONG: KAPPALERI POYAACHU, AR RAHMAN & SP BALASUBRAHMANYAM & P SUSHEELA, INDIAN, MUSIC MASTER, 1993, TAMIL",19:16:18-19:20:30
19:20:30,19:20:43,JINGLE: RADIO CITY,19:20:30-19:20:43
19:20:43,19:21:00,JINGLE: THILOTHTHAMA SONG INTRO,19:20:43-19:21:00
19:21:00,19:24:59,"SONG: THILOTHTHAMA, SP BALASUBRAHMANYAM & SWARNALATHA, AASAI, MUSIC MASTER, 1995, TAMIL",19:21:00-19:24:59
19:24:59,19:25:02,JINGLE: RADIO CITY,19:24:59-19:25:02
19:25:02,19:26:56,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",19:25:02-19:26:56
19:26:56,19:27:04,JINGLE: RADIO CITY,19:26:56-19:27:04
19:27:04,19:27:50,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:27:04-19:27:50
19:27:50,19:28:35,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",19:27:50-19:28:35
19:28:35,19:28:50,"AD: JOYALUKKAS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",19:28:35-19:28:50
19:28:50,19:29:01,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",19:28:50-19:29:01
19:29:01,19:29:17,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",19:29:01-19:29:17
19:29:17,19:29:28,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:29:17-19:29:28
19:29:28,19:29:53,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",19:29:28-19:29:53
19:29:53,19:30:08,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",19:29:53-19:30:08
19:30:08,19:30:38,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",19:30:08-19:30:38
19:30:38,19:30:59,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",19:30:38-19:30:59
19:30:59,19:31:09,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",19:30:59-19:31:09
19:31:09,19:31:40,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:31:09-19:31:40
19:31:40,19:32:05,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",19:31:40-19:32:05
19:32:05,19:32:16,"AD: SA COLLEGE OF ARTS & SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",19:32:05-19:32:16
19:32:16,19:32:31,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",19:32:16-19:32:31
19:32:31,19:33:17,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:32:31-19:33:17
19:33:17,19:33:39,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",19:33:17-19:33:39
19:33:39,19:33:57,JINGLE: RADIO CITY 91.9 FM SONG,19:33:39-19:33:57
19:33:57,19:34:06,JINGLE: KATHALIKKUM PENIN KAIKAL SONG INTRO,19:33:57-19:34:06
19:34:06,19:37:55,"SONG: KATHALIKKUM PENIN KAIKAL, SP BALASUBRAHMANYAM & UDIT NARAYAN & B PALLAVI, KAADHALAN, T-SERIES, 1994, TAMIL",19:34:06-19:37:55
19:37:55,19:38:06,JINGLE: RADIO CITY,19:37:55-19:38:06
19:38:06,19:38:14,JINGLE: SANDHANA KAATRE SONG INTRO,19:38:06-19:38:14
19:38:14,19:42:47,"SONG: SANDHANA KAATRE, ILAIYARAAJA & SP BALASUBRAHMANYAM & S JANAKI, THANIKKATTU RAJA, SONY MUSIC ENTERTAINMENT INDIA PVT LTD, 1982, TAMIL",19:38:14-19:42:47
19:42:47,19:45:02,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",19:42:47-19:45:02
19:45:02,19:45:05,JINGLE: TIME CHECK,19:45:02-19:45:05
19:45:05,19:45:12,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",19:45:05-19:45:12
19:45:12,19:45:17,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",19:45:12-19:45:17
19:45:17,19:45:23,"AD: FRESHEY'S, IDLI AND DOSA BATTER, FOOD PRODUCTS, FMCG",19:45:17-19:45:23
19:45:23,19:45:28,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:45:23-19:45:28
19:45:28,19:45:32,JINGLE: RADIO CITY,19:45:28-19:45:32
19:45:32,19:45:41,JINGLE: RADIO CITY,19:45:32-19:45:41
19:45:41,19:46:02,"AD: DR.MGR JANAKI COLLEGE OF ARTS AND SCIENCE, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",19:45:41-19:46:02
19:46:02,19:46:42,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:46:02-19:46:42
19:46:42,19:46:58,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",19:46:42-19:46:58
19:46:58,19:47:09,"AD: JOYALUKKAS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",19:46:58-19:47:09
19:47:09,19:47:53,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:47:09-19:47:53
19:47:53,19:48:04,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:47:53-19:48:04
19:48:04,19:48:08,JINGLE: RADIO CITY,19:48:04-19:48:08
19:48:08,19:48:35,JINGLE: MADAI THIRANTHU SONG INTRO,19:48:08-19:48:35
19:48:35,19:52:04,"SONG: MADAI THIRANTHU, SP BALASUBRAHMANYAM, NIZHALGAL, SAREGAMA, 1980, TAMIL",19:48:35-19:52:04
19:52:04,19:53:45,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",19:52:04-19:53:45
19:53:45,19:53:50,JINGLE: SPONSOR JINGLE,19:53:45-19:53:50
19:53:50,19:53:57,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",19:53:50-19:53:57
19:53:57,19:54:03,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",19:53:57-19:54:03
19:54:03,19:54:08,JINGLE: RADIO CITY,19:54:03-19:54:08
19:54:08,19:54:26,JINGLE: RADIO CITY 91.9 FM SONG,19:54:08-19:54:26
19:54:26,19:54:45,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",19:54:26-19:54:45
19:54:45,19:54:55,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:54:45-19:54:55
19:54:55,19:55:06,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",19:54:55-19:55:06
19:55:06,19:55:16,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",19:55:06-19:55:16
19:55:16,19:55:21,JINGLE: RADIO CITY,19:55:16-19:55:21
19:55:21,19:55:31,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",19:55:21-19:55:31
19:55:31,19:55:56,"AD: DEEPAM, INCENSE STICKS, SPIRITUAL ESSENTIALS, HOME FURNISHING",19:55:31-19:55:56
19:55:56,19:56:07,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",19:55:56-19:56:07
19:56:07,19:56:57,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:56:07-19:56:57
19:56:57,19:57:34,"AD: LIC, LIC POLICY, FINANCE-INSURANCE, FINANCE",19:56:57-19:57:34
19:57:34,19:58:13,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:57:34-19:58:13
19:58:13,19:58:34,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",19:58:13-19:58:34
19:58:34,19:58:49,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",19:58:34-19:58:49
19:58:49,19:59:05,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",19:58:49-19:59:05
19:59:05,19:59:51,"AD: DR KAMATCHI HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",19:59:05-19:59:51
19:59:51,19:59:59,"AD: SNEHALAYA SILKS, SILKS & SAREES, CLOTHING, TEXTILES & APPARELS",19:59:51-19:59:59
20:00:00,20:00:07,"AD: SNEHALAYA SILKS, SILKS & SAREES, CLOTHING, TEXTILES & APPARELS",20:00:00-20:00:07
20:00:07,20:00:52,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:00:07-20:00:52
20:00:52,20:01:46,JINGLE: RADIO CITY 91.9 FM SONG,20:00:52-20:01:46
20:01:46,20:01:54,JINGLE: VAA VAA VANJI SONG INTRO,20:01:46-20:01:54
20:01:54,20:05:30,"SONG: VAA VAA VANJI, ILAIYARAAJA & SP BALASUBRAHMANYAM & KS CHITHRA, GURU SISHYAN, ECHO RECORDING CO. PVT LTD, 1988, TAMIL",20:01:54-20:05:30
20:05:30,20:06:17,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",20:05:30-20:06:17
20:06:17,20:06:27,JINGLE: KOKU SAIVA KOKU SONG INTRO,20:06:17-20:06:27
20:06:27,20:10:07,"SONG: KOKU SAIVA KOKU, SP BALASUBRAHMANYAM & THENI KUNJARAMMA, MUTHU, MUSIC MASTER, 1995, TAMIL",20:06:27-20:10:07
20:10:07,20:10:15,"AD: FRESHEY'S, CURD, FOOD PRODUCTS, FMCG",20:10:07-20:10:15
20:10:15,20:10:21,"AD: RR MOBILES, SMARTPHONE, CONSUMER DURABLES-SMARTPHONE, COSUMER DURABLES",20:10:15-20:10:21
20:10:21,20:10:26,JINGLE: RADIO CITY,20:10:21-20:10:26
20:10:26,20:10:43,JINGLE: RADIO CITY 91.9 FM SONG,20:10:26-20:10:43
20:10:43,20:11:24,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",20:10:43-20:11:24
20:11:24,20:11:45,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",20:11:24-20:11:45
20:11:45,20:11:55,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",20:11:45-20:11:55
20:11:55,20:12:10,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",20:11:55-20:12:10
20:12:10,20:12:21,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",20:12:10-20:12:21
20:12:21,20:12:32,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",20:12:21-20:12:32
20:12:32,20:13:01,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",20:12:32-20:13:01
20:13:01,20:13:18,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",20:13:01-20:13:18
20:13:18,20:13:39,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",20:13:18-20:13:39
20:13:39,20:14:11,"AD: SRM INSITUTE OF SCIENCE AND TECHNOLOGY, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",20:13:39-20:14:11
20:14:11,20:14:57,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",20:14:11-20:14:57
20:14:57,20:15:42,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:14:57-20:15:42
20:15:42,20:16:13,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",20:15:42-20:16:13
20:16:13,20:17:14,"AD: RADIO CITY, PON MAALAI POZHUDHU, RADIO, ENTERTAINMENT",20:16:13-20:17:14
20:17:14,20:17:19,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",20:17:14-20:17:19
20:17:19,20:17:24,JINGLE: RADIO CITY,20:17:19-20:17:24
20:17:24,20:17:29,JINGLE: TRAFFIC UPDATE,20:17:24-20:17:29
20:17:29,20:17:50,"PROGRAM: TRAFFIC UPDATE, RJ MUNNAH",20:17:29-20:17:50
20:17:50,20:17:56,"AD: RADIO CITY, TRAFFIC UPDATE, RADIO, ENTERTAINMENT",20:17:50-20:17:56
20:17:56,20:18:04,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:17:56-20:18:04
20:18:04,20:18:09,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",20:18:04-20:18:09
20:18:09,20:18:17,"AD: FRESHEY'S, PANEER, FOOD PRODUCTS, FMCG",20:18:09-20:18:17
20:18:17,20:18:21,JINGLE: RADIO CITY,20:18:17-20:18:21
20:18:21,20:18:34,JINGLE: RADIO CITY,20:18:21-20:18:34
20:18:34,20:18:45,JINGLE: ENNAVENDRU SOLVATHAMMA SONG INTRO,20:18:34-20:18:45
20:18:45,20:22:24,"SONG: ENNAVENDRU SOLVATHAMMA, SP BALASUBRAHMANYAM, RAJAKUMARAN, MUSIC MASTERS AUDIO VIDEO LLP, 1993, TAMIL",20:18:45-20:22:24
20:22:24,20:22:35,JINGLE: RADIO CITY,20:22:24-20:22:35
20:22:35,20:22:46,JINGLE: INNUM ENNAI SONG INTRO,20:22:35-20:22:46
20:22:46,20:26:34,"SONG: INNUM ENNAI, SP BALASUBRAHMANYAM & S JANAKI, SINGARAVELAN, MUSIC MASTER, 1992, TAMIL",20:22:46-20:26:34
20:26:34,20:27:12,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",20:26:34-20:27:12
20:27:12,20:27:28,JINGLE: RADIO CITY,20:27:12-20:27:28
20:27:28,20:27:59,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",20:27:28-20:27:59
20:27:59,20:28:10,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",20:27:59-20:28:10
20:28:10,20:28:45,"AD: LIC, LIC LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",20:28:10-20:28:45
20:28:45,20:29:15,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",20:28:45-20:29:15
20:29:15,20:29:30,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",20:29:15-20:29:30
20:29:30,20:29:50,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",20:29:30-20:29:50
20:29:50,20:30:01,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",20:29:50-20:30:01
20:30:01,20:30:17,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",20:30:01-20:30:17
20:30:17,20:30:37,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",20:30:17-20:30:37
20:30:37,20:31:22,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",20:30:37-20:31:22
20:31:22,20:31:39,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",20:31:22-20:31:39
20:31:39,20:32:24,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:31:39-20:32:24
20:32:24,20:32:32,JINGLE: RADIO CITY,20:32:24-20:32:32
20:32:32,20:32:42,JINGLE: YENNAMA KANNU SOWKIYAMA SONG INTRO,20:32:32-20:32:42
20:32:42,20:36:13,"SONG: YENNAMA KANNU SOWKIYAMA, MALAYSIA VASUDEVAN & SP BALASUBRAHMANYAM, MR BHARATH, DIVO TV PVT LTD, 1986, TAMIL",20:32:42-20:36:13
20:36:13,20:36:24,JINGLE: RADIO CITY,20:36:13-20:36:24
20:36:24,20:40:21,"SONG: ANNAATTHE ANNAATTHE, D IMMAN & SP BALASUBRAHMANYAM, ANNAATTHE, SUN PICTURES, 2021, TAMIL",20:36:24-20:40:21
20:40:21,20:40:53,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",20:40:21-20:40:53
20:40:53,20:40:55,JINGLE: TIME CHECK,20:40:53-20:40:55
20:40:55,20:41:03,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:40:55-20:41:03
20:41:03,20:41:08,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",20:41:03-20:41:08
20:41:08,20:41:14,"AD: FRESHEY'S, IDLI AND DOSA BATTER, FOOD PRODUCTS, FMCG",20:41:08-20:41:14
20:41:14,20:41:19,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",20:41:14-20:41:19
20:41:19,20:41:24,JINGLE: RADIO CITY,20:41:19-20:41:24
20:41:24,20:41:32,JINGLE: RADIO CITY,20:41:24-20:41:32
20:41:32,20:42:12,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",20:41:32-20:42:12
20:42:12,20:42:58,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",20:42:12-20:42:58
20:42:58,20:43:09,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",20:42:58-20:43:09
20:43:09,20:43:54,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:43:09-20:43:54
20:43:54,20:44:35,"AD: APOLLO HOSPITAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",20:43:54-20:44:35
20:44:35,20:44:57,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",20:44:35-20:44:57
20:44:57,20:45:13,"AD: RADIO CITY, BUSINESS TITANS, RADIO, ENTERTAINMENT",20:44:57-20:45:13
20:45:13,20:45:17,JINGLE: RADIO CITY,20:45:13-20:45:17
20:45:17,20:45:26,JINGLE: POONNKUYIL PAADINAL SONG INTRO,20:45:17-20:45:26
20:45:26,20:49:45,"SONG: POONNKUYIL PAADINAL, SP BALASUBRAHMANYAM & KS CHITHRA, NAMMAVAR, MUSIC MASTER, 1994, TAMIL",20:45:26-20:49:45
20:49:45,20:50:22,"PROGRAM: PON MAALAI POZHUDHU, RJ MUNNAH",20:49:45-20:50:22
20:50:22,20:50:27,"AD: ASTRA HEARING CARE, HEARING DIAGNOSTICS, SERVICE-MEDICAL, HEALTHCARE",20:50:22-20:50:27
20:50:27,20:50:32,JINGLE: RADIO CITY,20:50:27-20:50:32
20:50:32,20:50:41,JINGLE: AZHAGANA RAKSHASIYEA SONG INTRO,20:50:32-20:50:41
20:50:41,20:54:36,"SONG: AZHAGANA RAKSHASIYEA, SP BALASUBRAHMANYAM & HARINI, MUDHALVAN, FICE STAR AUDIO, 1999, TAMIL",20:50:41-20:54:36
20:54:36,20:54:40,JINGLE: SPONSOR JINGLE,20:54:36-20:54:40
20:54:40,20:54:48,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",20:54:40-20:54:48
20:54:48,20:54:54,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",20:54:48-20:54:54
20:54:54,20:54:59,JINGLE: RADIO CITY,20:54:54-20:54:59
20:54:59,20:55:18,JINGLE: RADIO CITY 91.9 FM SONG,20:54:59-20:55:18
20:55:18,20:56:05,"AD: RADIOCITY, REEL STAR, RADIO, ENTERTAINMENT",20:55:18-20:56:05
20:56:05,20:56:15,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",20:56:05-20:56:15
20:56:15,20:56:46,"AD: RAINBOW CHILDREN'S HOSPITAL AND BIRTHRIGHT, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",20:56:15-20:56:46
20:56:46,20:57:03,"AD: THE EYE FOUNDATION, EYE CARE HOSPITAL, SERVICES - MEDICAL, HEALTHCARE",20:56:46-20:57:03
20:57:03,20:57:33,"AD: INDIAN NAVY, VACANCIES OPEN - SAILORS & OFFICERS, PUBLIC SERVICES AD, PUBLIC INTEREST",20:57:03-20:57:33
20:57:33,20:57:44,"AD: PRASHANTH HOSPITALS, HOSPITAL SERVICES, SERVICES-MEDICAL, HEALTHCARE",20:57:33-20:57:44
20:57:44,20:58:05,"AD: LAKSHMI CERAMIC, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",20:57:44-20:58:05
20:58:05,20:58:26,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",20:58:05-20:58:26
20:58:26,20:59:20,JINGLE: RADIO CITY 91.9 FM SONG,20:58:26-20:59:20
20:59:20,20:59:36,"AD: RADIO CITY, LOVE SHOT BY LOVE GURU, RADIO, ENTERTAINMENT",20:59:20-20:59:36
20:59:36,20:59:47,JINGLE: SAATHI MALLI POOCHARAME SONG INTRO,20:59:36-20:59:47
20:59:47,20:59:59,"SONG: SAATHI MALLI POOCHARAME, SP BALASUBRAHMANYAM, AZHAGAN, SREE DEVI VIDEO CORPORATION, 1991, TAMIL",20:59:47-20:59:59
21:00:00,21:03:31,"SONG: SADHIMALLI POOCHARAMAE, S. P. BALASUBRAHMANYAM, AZHAGAN, PYRAMID AUDIO, 1991, TAMIL",21:00:00-21:03:31
21:03:31,21:03:48,JINGLE: RADIO CITY,21:03:31-21:03:48
21:03:48,21:06:51,"PROGRAM: LOVE SHOT, RJ LOVE GURU",21:03:48-21:06:51
21:06:51,21:11:04,"SONG: PARUVAME, S. P. BALASUBRAHMANYAM & S. JANAKI, GURU, INRECO, 1988, TAMIL",21:06:51-21:11:04
21:11:04,21:11:12,JINGLE: RADIO CITY,21:11:04-21:11:12
21:11:12,21:11:20,JINGLE: SAAMI KITTA SOLLI SONG INTRO,21:11:12-21:11:20
21:11:20,21:15:20,"SONG: SAAMI KITTA SOLLI, S. P. BALASUBRAHMANYAM & S. JANAKI & ILAIYARAAJA, AAVARAMPOO, ECHO RECORDS, 1992, TAMIL",21:11:20-21:15:20
21:15:20,21:15:28,JINGLE: RADIO CITY,21:15:20-21:15:28
21:15:28,21:15:47,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",21:15:28-21:15:47
21:15:47,21:15:57,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",21:15:47-21:15:57
21:15:57,21:16:08,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",21:15:57-21:16:08
21:16:08,21:16:18,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",21:16:08-21:16:18
21:16:18,21:16:23,JINGLE: RADIO CITY,21:16:18-21:16:23
21:16:23,21:16:48,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",21:16:23-21:16:48
21:16:48,21:16:58,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",21:16:48-21:16:58
21:16:58,21:17:14,"AD: SNEHALAYA SILKS, SILKS & SAREES, CLOTHING, TEXTILES & APPARELS",21:16:58-21:17:14
